"name","company","ticker","stock","percent_portfolio","shares","reported_price","percent_difference_current_price","current_price","value"
Donald G. Smith,Donald Smith & Co.,AZRE,AZURE POWER GLOBAL LTD,0.01%,399967,$0.77,119.48%,$1.69,$307975
Donald G. Smith,Donald Smith & Co.,BZH,BEAZER HOMES USA INC,2.16%,2917095,$27.48,8.55%,$29.83,$80161796
Donald G. Smith,Donald Smith & Co.,VTOL,BRISTOW GROUP INC,0.07%,55605,$33.53,16.10%,$38.93,$1864451
Donald G. Smith,Donald Smith & Co.,CGAU,CENTERRA GOLD INC,1.73%,10084141,$6.72,1.79%,$6.60,$67765428
Donald G. Smith,Donald Smith & Co.,CLDT,CHATHAM LODGING TRUST,0.72%,3330219,$8.52,3.40%,$8.23,$28373466
Donald G. Smith,Donald Smith & Co.,C,CITIGROUP INC COM NEW,2.05%,1268294,$63.46,3.94%,$60.96,$80485937
Donald G. Smith,Donald Smith & Co.,CIVI,CIVITAS RESOURCES INC,4.14%,2186986,$69.00,18.00%,$56.58,$150902043
Donald G. Smith,Donald Smith & Co.,CNA,CNA FINANCIAL CORP,1.31%,1020568,$46.07,12.76%,$51.95,$47017573
Donald G. Smith,Donald Smith & Co.,CLCO,COOL CO LTD,1.01%,3380206,$11.77,0.08%,$11.78,$39785025
Donald G. Smith,Donald Smith & Co.,CRBG,COREBRIDGE FINANCIAL INC,2.85%,3845551,$29.12,2.20%,$28.48,$111982445
Donald G. Smith,Donald Smith & Co.,DC,DAKOTA GOLD CORP,0.02%,305000,$2.55,16.08%,$2.14,$777750
Donald G. Smith,Donald Smith & Co.,EGO,ELDORADO GOLD CORP,4.59%,12181100,$14.79,8.99%,$16.12,$180158469
Donald G. Smith,Donald Smith & Co.,EQX,EQUINOX GOLD CORP,1.78%,11990582,$5.23,3.25%,$5.40,$62710744
Donald G. Smith,Donald Smith & Co.,GAU,GALIANO GOLD INC,0.79%,17919638,$1.72,20.35%,$1.37,$30821777
Donald G. Smith,Donald Smith & Co.,GM,GENERAL MOTORS CO,1.72%,1453713,$46.46,4.28%,$48.45,$67539506
Donald G. Smith,Donald Smith & Co.,GNW,GENWORTH FINANCIAL INC-CL A,3.71%,24113809,$6.04,14.90%,$6.94,$145647406
Donald G. Smith,Donald Smith & Co.,GSL,GLOBAL SHIP LEASE INC-CL A,1.19%,1627906,$28.79,17.02%,$23.89,$46867414
Donald G. Smith,Donald Smith & Co.,GLNG,GOLAR LNG LTD,2.60%,2882722,$31.35,2.04%,$31.99,$90373335
Donald G. Smith,Donald Smith & Co.,GS,GOLDMAN SACHS GROUP INC,0.20%,14993,$452.32,8.47%,$490.64,$6781896
Donald G. Smith,Donald Smith & Co.,GPL,GREAT PANTHER MINING LTD,0.00%,472001,$0.00,189K+%,$0.19,$47
Donald G. Smith,Donald Smith & Co.,GHLD,GUILD HOLDINGS CO - CLASS A,0.15%,396433,$14.79,12.51%,$16.64,$5863244
Donald G. Smith,Donald Smith & Co.,HA,HAWAIIAN HOLDINGS INC,0.10%,310342,$12.43,39.90%,$17.39,$3857551
Donald G. Smith,Donald Smith & Co.,HOFT,HOOKER FURNISHINGS CORP,0.39%,1051153,$14.48,7.18%,$15.52,$15220695
Donald G. Smith,Donald Smith & Co.,HHH,HOWARD HUGHES HOLDINGS INC,2.73%,1652046,$64.82,13.85%,$73.80,$107085622
Donald G. Smith,Donald Smith & Co.,HBM,HUDBAY MINERALS INC,0.66%,2430220,$9.05,18.90%,$7.34,$21993494
Donald G. Smith,Donald Smith & Co.,IAG,IAMGOLD CORP,3.34%,29308057,$3.75,28.27%,$4.81,$109905216
Donald G. Smith,Donald Smith & Co.,INSW,INTERNATIONAL SEAWAYS INC,0.35%,230926,$59.13,15.74%,$49.82,$13654654
Donald G. Smith,Donald Smith & Co.,IWD,ISHARES RUSSELL 1000 VALUE E,0.08%,12281,$174.47,6.55%,$185.89,$2142840
Donald G. Smith,Donald Smith & Co.,JXN,JACKSON FINANCIAL INC-A,4.12%,2174622,$74.26,13.72%,$84.45,$161487430
Donald G. Smith,Donald Smith & Co.,JEF,JEFFERIES FINANCIAL GROUP IN,3.16%,2058093,$49.76,15.96%,$57.70,$102410741
Donald G. Smith,Donald Smith & Co.,JBLU,JETBLUE AIRWAYS CORP,1.80%,11570210,$6.09,17.41%,$5.03,$70462579
Donald G. Smith,Donald Smith & Co.,KBH,KB HOME,0.41%,231691,$70.18,14.02%,$80.02,$16260074
Donald G. Smith,Donald Smith & Co.,KE,KIMBALL ELECTRONICS INC,0.12%,168159,$21.98,18.11%,$18.00,$3696140
Donald G. Smith,Donald Smith & Co.,KGC,KINROSS GOLD CORP,0.61%,2865225,$8.32,3.00%,$8.57,$23838672
Donald G. Smith,Donald Smith & Co.,KEP,KOREA ELEC POWER CORP-SP ADR,0.27%,1503369,$7.09,15.80%,$8.21,$10658886
Donald G. Smith,Donald Smith & Co.,L,LOEWS CORP,0.75%,311971,$74.74,9.66%,$81.96,$23316751
Donald G. Smith,Donald Smith & Co.,MHO,M/I HOMES INC,4.32%,1386106,$122.14,27.35%,$155.55,$169298987
Donald G. Smith,Donald Smith & Co.,MTG,MGIC INVESTMENT CORP,0.92%,1669838,$21.55,18.42%,$25.52,$35985009
Donald G. Smith,Donald Smith & Co.,MU,MICRON TECHNOLOGY INC,1.25%,372668,$131.53,32.11%,$89.29,$49017022
Donald G. Smith,Donald Smith & Co.,MOS,MOSAIC CO/THE,1.53%,2083233,$28.90,5.33%,$27.36,$60205434
Donald G. Smith,Donald Smith & Co.,MPAA,MOTORCAR PARTS OF AMERICA IN,0.15%,733657,$6.17,0.32%,$6.19,$4526669
Donald G. Smith,Donald Smith & Co.,NAVI,NAVIENT CORP,1.04%,2143023,$14.56,10.10%,$16.03,$31202422
Donald G. Smith,Donald Smith & Co.,NTGR,NETGEAR INC,0.13%,329300,$15.30,9.28%,$16.72,$5038290
Donald G. Smith,Donald Smith & Co.,NMIH,NMI HOLDINGS INC-CLASS A,0.76%,872747,$34.04,22.06%,$41.55,$29708308
Donald G. Smith,Donald Smith & Co.,PK,PARK HOTELS & RESORTS INC,2.52%,4944743,$14.98,3.60%,$14.44,$74072253
Donald G. Smith,Donald Smith & Co.,PPTA,PERPETUA RESOURCES CORP,0.04%,212625,$5.20,55.58%,$8.09,$1105650
Donald G. Smith,Donald Smith & Co.,RDN,RADIAN GROUP INC,2.32%,2923493,$31.10,16.08%,$36.10,$90920632
Donald G. Smith,Donald Smith & Co.,RLJ,RLJ LODGING TRUST,0.81%,3311274,$9.63,3.84%,$9.26,$31887569
Donald G. Smith,Donald Smith & Co.,SPNT,SIRIUSPOINT LTD,2.20%,5198019,$12.20,19.34%,$14.56,$63415834
Donald G. Smith,Donald Smith & Co.,TMHC,TAYLOR MORRISON HOME CORP,3.04%,2147699,$55.44,16.74%,$64.72,$119068433
Donald G. Smith,Donald Smith & Co.,TX,TERNIUM SA-SPONSORED ADR,1.29%,969581,$37.55,13.82%,$32.36,$36407786
Donald G. Smith,Donald Smith & Co.,TPC,TUTOR PERINI CORP,1.84%,3307039,$21.78,1.79%,$22.17,$72027309
Donald G. Smith,Donald Smith & Co.,X,UNITED STATES STEEL CORP,4.23%,4392969,$37.80,22.28%,$29.38,$166054228
Donald G. Smith,Donald Smith & Co.,UVE,UNIVERSAL INSURANCE HOLDINGS,0.75%,1570278,$18.76,12.47%,$21.10,$29458415
Donald G. Smith,Donald Smith & Co.,UNM,UNUM GROUP,4.05%,3108301,$51.11,7.90%,$55.15,$158865264
David Abrams,Abrams Capital Management,GOOGL,ALPHABET INC-CL A,7.36%,2067195,$182.15,14.11%,$156.45,$376539569
David Abrams,Abrams Capital Management,UHAL,AMERCO,0.09%,75005,$61.73,14.26%,$70.53,$4630059
David Abrams,Abrams Capital Management,ABG,ASBURY AUTOMOTIVE GROUP,9.39%,1159697,$227.87,2.57%,$233.72,$264260155
David Abrams,Abrams Capital Management,CWH,CAMPING WORLD HOLDINGS INC-A,1.78%,5108808,$17.86,23.46%,$22.05,$91243311
David Abrams,Abrams Capital Management,CTLP,CANTALOUPE INC,0.93%,7180000,$6.60,1.06%,$6.53,$47388000
David Abrams,Abrams Capital Management,CPNG,COUPANG INC,5.33%,6964610,$20.95,12.36%,$23.54,$145908595
David Abrams,Abrams Capital Management,ET,ENERGY TRANSFER LP,5.66%,17834322,$16.22,1.85%,$15.92,$289272703
David Abrams,Abrams Capital Management,LAD,LITHIA MOTORS INC,11.80%,2391188,$252.45,12.95%,$285.13,$603655411
David Abrams,Abrams Capital Management,LOAR,LOAR HOLDINGS INC,40.13%,19985876,$53.41,32.80%,$70.93,$1067445667
David Abrams,Abrams Capital Management,META,META PLATFORMS INC-CLASS A,6.12%,620547,$504.22,1.69%,$512.74,$312892208
David Abrams,Abrams Capital Management,NUVB,NUVATION BIO INC,0.22%,3811513,$2.92,3.08%,$3.01,$11129618
David Abrams,Abrams Capital Management,TPX,TEMPUR SEALY INTERNATIONAL I,3.33%,1818000,$47.34,6.76%,$50.54,$86064120
David Abrams,Abrams Capital Management,UHAL.B,U-HAUL HOLDING CO-NON VOTING,4.16%,3545220,$60.02,12.78%,$67.69,$212784104
David Abrams,Abrams Capital Management,WLTW,WILLIS TOWERS WATSON PLC,3.69%,713571,$262.14,11.67%,$231.56,$187055556
Rob Vinall,RV Capital,CVNA,CARVANA CO,25.38%,487680,$128.72,12.45%,$144.74,$62774226
Rob Vinall,RV Capital,CACC,CREDIT ACCEPTANCE CORP,17.05%,137688,$514.68,12.09%,$452.44,$70865260
Rob Vinall,RV Capital,DE,DEERE & CO,0.45%,5001,$373.63,4.90%,$391.95,$1868524
Rob Vinall,RV Capital,IBKR,INTERACTIVE BROKERS GRO-CL A,9.14%,179769,$122.60,2.38%,$125.52,$22039711
Rob Vinall,RV Capital,META,META PLATFORMS INC-CLASS A,22.21%,183083,$504.22,1.69%,$512.74,$92314110
Rob Vinall,RV Capital,PDD,PINDUODUO INC-ADR,10.16%,317689,$132.95,30.24%,$92.75,$42236753
Rob Vinall,RV Capital,CRM,SALESFORCECOM INC,0.43%,3954,$257.10,3.66%,$247.68,$1016830
Rob Vinall,RV Capital,WIX,WIXCOM LTD,15.17%,396280,$159.07,0.59%,$158.13,$63036260
Eric H. Schoenstein,Jensen Investment Management,MMM,3M CO,0.02%,14755,$102.19,29.32%,$132.15,$1507834
Eric H. Schoenstein,Jensen Investment Management,ABT,ABBOTT LABORATORIES,0.09%,103378,$103.91,10.10%,$114.40,$10742008
Eric H. Schoenstein,Jensen Investment Management,ABBV,ABBVIE INC,0.03%,22227,$171.52,14.86%,$197.01,$3812375
Eric H. Schoenstein,Jensen Investment Management,ACN,ACCENTURE PLC-CL A,6.07%,1258037,$303.41,13.37%,$343.99,$381701273
Eric H. Schoenstein,Jensen Investment Management,ADBE,ADOBE INC,0.20%,44162,$555.54,3.55%,$575.25,$24533757
Eric H. Schoenstein,Jensen Investment Management,APD,AIR PRODUCTS & CHEMICALS INC,0.02%,7980,$258.05,6.44%,$274.67,$2059239
Eric H. Schoenstein,Jensen Investment Management,GOOGL,ALPHABET INC-CL A,7.02%,4711234,$182.15,14.11%,$156.45,$858151273
Eric H. Schoenstein,Jensen Investment Management,APH,AMPHENOL CORP-CL A,2.19%,3967544,$67.37,9.01%,$61.30,$267293439
Eric H. Schoenstein,Jensen Investment Management,AON,AON PLC-CLASS A,0.02%,8760,$293.58,18.72%,$348.55,$2571761
Eric H. Schoenstein,Jensen Investment Management,AAPL,APPLE INC,6.69%,3825821,$210.62,4.86%,$220.85,$805794577
Eric H. Schoenstein,Jensen Investment Management,ADP,AUTOMATIC DATA PROCESSING,3.62%,1854410,$238.69,15.30%,$275.22,$442629123
Eric H. Schoenstein,Jensen Investment Management,BLL,BALL CORP,1.23%,2512921,$60.02,15.78%,$69.49,$150825518
Eric H. Schoenstein,Jensen Investment Management,BDX,BECTON DICKINSON AND CO,0.08%,38961,$233.71,1.13%,$236.34,$9105807
Eric H. Schoenstein,Jensen Investment Management,BBY,BEST BUY CO INC,0.04%,64955,$84.29,18.59%,$99.96,$5475057
Eric H. Schoenstein,Jensen Investment Management,TECH,BIO-TECHNE CORP,0.03%,52060,$71.65,0.74%,$71.12,$3730099
Eric H. Schoenstein,Jensen Investment Management,BAH,BOOZ ALLEN HAMILTON HOLDINGS,0.04%,30900,$153.90,1.88%,$156.80,$4755510
Eric H. Schoenstein,Jensen Investment Management,BMY,BRISTOL-MYERS SQUIBB CO,0.01%,25188,$41.53,20.30%,$49.96,$1046063
Eric H. Schoenstein,Jensen Investment Management,BR,BROADRIDGE FINANCIAL SOLUTIO,2.80%,1738280,$197.00,7.58%,$211.94,$342441160
Eric H. Schoenstein,Jensen Investment Management,CPB,CAMPBELL SOUP CO,0.04%,120828,$45.19,14.27%,$51.64,$5460217
Eric H. Schoenstein,Jensen Investment Management,CRL,CHARLES RIVER LABORATORIES,0.03%,14955,$206.58,7.17%,$191.77,$3089486
Eric H. Schoenstein,Jensen Investment Management,CHD,CHURCH & DWIGHT CO INC,0.05%,56010,$103.68,2.45%,$106.22,$5807117
Eric H. Schoenstein,Jensen Investment Management,CLX,CLOROX COMPANY,0.03%,28215,$136.47,20.30%,$164.18,$3850501
Eric H. Schoenstein,Jensen Investment Management,KO,COCA-COLA CO/THE,0.07%,116760,$63.65,14.00%,$72.56,$7431831
Eric H. Schoenstein,Jensen Investment Management,CTSH,COGNIZANT TECH SOLUTIONS-A,0.07%,125664,$68.00,13.71%,$77.32,$8545152
Eric H. Schoenstein,Jensen Investment Management,CL,COLGATE-PALMOLIVE CO,0.08%,97759,$97.04,12.09%,$108.77,$9486533
Eric H. Schoenstein,Jensen Investment Management,CPRT,COPART INC,0.06%,125407,$54.16,2.05%,$53.05,$6792048
Eric H. Schoenstein,Jensen Investment Management,CCK,CROWN HOLDINGS INC,0.06%,93638,$74.39,21.43%,$90.33,$6965731
Eric H. Schoenstein,Jensen Investment Management,DCI,DONALDSON CO INC,0.03%,56760,$71.56,1.08%,$70.79,$4061746
Eric H. Schoenstein,Jensen Investment Management,ECL,ECOLAB INC,0.14%,63031,$238.00,3.73%,$246.88,$15001442
Eric H. Schoenstein,Jensen Investment Management,EMR,EMERSON ELECTRIC CO,0.08%,93920,$110.16,8.44%,$100.86,$10346227
Eric H. Schoenstein,Jensen Investment Management,EHC,ENCOMPASS HEALTH CORP,0.07%,94410,$85.79,9.12%,$93.61,$8099434
Eric H. Schoenstein,Jensen Investment Management,EFX,EQUIFAX INC,2.99%,1324840,$242.46,24.74%,$302.44,$321220919
Eric H. Schoenstein,Jensen Investment Management,FFIV,F5 NETWORKS INC,0.04%,26860,$172.23,15.79%,$199.43,$4626098
Eric H. Schoenstein,Jensen Investment Management,FDS,FACTSET RESEARCH SYSTEMS INC,0.04%,10750,$408.27,5.46%,$430.57,$4388903
Eric H. Schoenstein,Jensen Investment Management,GIS,GENERAL MILLS INC,0.06%,106650,$63.26,16.31%,$73.58,$6746690
Eric H. Schoenstein,Jensen Investment Management,G,GENPACT LTD,0.05%,178575,$32.19,21.12%,$38.99,$5748329
Eric H. Schoenstein,Jensen Investment Management,GNTX,GENTEX CORP,0.04%,154820,$33.71,9.02%,$30.67,$5218982
Eric H. Schoenstein,Jensen Investment Management,GPC,GENUINE PARTS CO,0.05%,36201,$138.32,2.08%,$141.20,$5007391
Eric H. Schoenstein,Jensen Investment Management,HD,HOME DEPOT INC,1.46%,519179,$344.24,5.93%,$364.67,$178722179
Eric H. Schoenstein,Jensen Investment Management,IDXX,IDEXX LABORATORIES INC,0.02%,5120,$487.20,3.27%,$471.29,$2494464
Eric H. Schoenstein,Jensen Investment Management,INTU,INTUIT INC,5.59%,868545,$657.21,5.19%,$623.10,$570816650
Eric H. Schoenstein,Jensen Investment Management,JNJ,JOHNSON & JOHNSON,2.27%,1898839,$146.16,14.50%,$167.36,$277534308
Eric H. Schoenstein,Jensen Investment Management,K,KELLOGG CO,0.05%,100447,$57.68,39.03%,$80.19,$5793783
Eric H. Schoenstein,Jensen Investment Management,KEYS,KEYSIGHT TECHNOLOGIES IN,0.04%,28413,$136.75,9.05%,$149.12,$3885478
Eric H. Schoenstein,Jensen Investment Management,KLAC,KLA CORP,3.85%,571035,$824.51,9.63%,$745.11,$470824068
Eric H. Schoenstein,Jensen Investment Management,KR,KROGER CO,0.05%,120630,$49.93,6.87%,$53.36,$6023056
Eric H. Schoenstein,Jensen Investment Management,LH,LABCORP HOLDINGS INC,0.06%,28730,$203.51,12.07%,$228.08,$5846933
Eric H. Schoenstein,Jensen Investment Management,LII,LENNOX INTERNATIONAL INC,0.05%,11770,$534.98,3.89%,$555.81,$6296715
Eric H. Schoenstein,Jensen Investment Management,LEVI,LEVI STRAUSS & CO- CLASS A,0.02%,147630,$19.28,1.04%,$19.08,$2846306
Eric H. Schoenstein,Jensen Investment Management,LIN,LINDE PLC,0.01%,1188,$438.81,7.59%,$472.13,$521723
Eric H. Schoenstein,Jensen Investment Management,MANH,MANHATTAN ASSOCIATES INC,0.04%,19530,$246.68,4.09%,$256.78,$4817660
Eric H. Schoenstein,Jensen Investment Management,MMC,MARSH & MCLENNAN COS,5.56%,3226258,$210.72,9.82%,$231.42,$679837086
Eric H. Schoenstein,Jensen Investment Management,MA,MASTERCARD INC - A,3.65%,782909,$441.16,9.52%,$483.14,$345388421
Eric H. Schoenstein,Jensen Investment Management,MMS,MAXIMUS INC,0.03%,44220,$85.70,4.70%,$89.73,$3789654
Eric H. Schoenstein,Jensen Investment Management,MCD,MCDONALD'S CORP,1.37%,654925,$254.84,13.02%,$288.03,$166901087
Eric H. Schoenstein,Jensen Investment Management,MCHP,MICROCHIP TECHNOLOGY INC,0.04%,37566,$91.50,15.97%,$76.89,$3437362
Eric H. Schoenstein,Jensen Investment Management,MSFT,MICROSOFT CORP,8.08%,2208271,$446.95,8.51%,$408.90,$986986723
Eric H. Schoenstein,Jensen Investment Management,MSCI,MSCI INC,0.04%,9270,$481.75,18.93%,$572.94,$4465823
Eric H. Schoenstein,Jensen Investment Management,NKE,NIKE INC -CL B,2.27%,2746525,$75.37,7.50%,$81.02,$207005659
Eric H. Schoenstein,Jensen Investment Management,OMC,OMNICOM GROUP,0.06%,79541,$89.70,10.09%,$98.75,$7134828
Eric H. Schoenstein,Jensen Investment Management,ON,ON SEMICONDUCTOR CORP,0.02%,33890,$68.55,2.89%,$70.53,$2323160
Eric H. Schoenstein,Jensen Investment Management,ORCL,ORACLE CORP,0.17%,108831,$141.20,0.32%,$140.75,$15366982
Eric H. Schoenstein,Jensen Investment Management,PAYX,PAYCHEX INC,0.01%,9830,$118.56,11.37%,$132.04,$1165445
Eric H. Schoenstein,Jensen Investment Management,PEP,PEPSICO INC,3.70%,2738711,$164.93,8.24%,$178.52,$451695605
Eric H. Schoenstein,Jensen Investment Management,POOL,POOL CORP,0.02%,5891,$307.33,12.10%,$344.53,$1810665
Eric H. Schoenstein,Jensen Investment Management,PG,PROCTER & GAMBLE CO/THE,2.68%,1983663,$164.92,6.66%,$175.90,$327145702
Eric H. Schoenstein,Jensen Investment Management,RTX,RAYTHEON TECHNOLOGIES CORP,0.01%,17756,$100.39,20.64%,$121.11,$1782525
Eric H. Schoenstein,Jensen Investment Management,SHW,SHERWIN-WILLIAMS CO/THE,1.39%,398214,$298.43,21.54%,$362.70,$118839183
Eric H. Schoenstein,Jensen Investment Management,SOLV,SOLVENTUM CORP,0.00%,6635,$52.88,23.13%,$65.11,$350859
Eric H. Schoenstein,Jensen Investment Management,SBUX,STARBUCKS CORP,2.33%,3653969,$77.85,18.60%,$92.33,$284461487
Eric H. Schoenstein,Jensen Investment Management,SYK,STRYKER CORP,5.44%,1338801,$340.25,5.89%,$360.30,$455527270
Eric H. Schoenstein,Jensen Investment Management,TROW,T ROWE PRICE GROUP INC,0.03%,31950,$115.31,9.27%,$104.62,$3684155
Eric H. Schoenstein,Jensen Investment Management,TSM,TAIWAN SEMICONDUCTOR-SP ADR,0.03%,20368,$173.81,7.44%,$160.87,$3540162
Eric H. Schoenstein,Jensen Investment Management,TXN,TEXAS INSTRUMENTS INC,3.46%,1456463,$194.53,4.87%,$204.00,$283325829
Eric H. Schoenstein,Jensen Investment Management,TJX,TJX COMPANIES INC,0.03%,29355,$110.10,6.74%,$117.52,$3231986
Eric H. Schoenstein,Jensen Investment Management,TTC,TORO CO,0.03%,38740,$93.51,2.68%,$91.00,$3622577
Eric H. Schoenstein,Jensen Investment Management,TSCO,TRACTOR SUPPLY COMPANY,0.05%,16021,$270.00,0.99%,$272.68,$4325751
Eric H. Schoenstein,Jensen Investment Management,ULTA,ULTA BEAUTY INC,0.03%,9610,$385.87,6.73%,$359.92,$3708211
Eric H. Schoenstein,Jensen Investment Management,UPS,UNITED PARCEL SERVICE-CL B,0.03%,23814,$136.85,5.79%,$128.92,$3258946
Eric H. Schoenstein,Jensen Investment Management,URI,UNITED RENTALS INC,0.02%,2976,$646.73,8.32%,$700.57,$1924668
Eric H. Schoenstein,Jensen Investment Management,UNH,UNITEDHEALTH GROUP INC,4.03%,966191,$509.26,18.64%,$604.18,$492042174
Eric H. Schoenstein,Jensen Investment Management,VEEV,VEEVA SYSTEMS INC-CLASS A,0.03%,21230,$183.01,18.48%,$216.83,$3885302
Eric H. Schoenstein,Jensen Investment Management,VRSK,VERISK ANALYTICS INC,1.87%,529937,$269.55,1.68%,$274.09,$142844653
Eric H. Schoenstein,Jensen Investment Management,WM,WASTE MANAGEMENT INC,2.78%,1591789,$213.34,1.88%,$209.32,$339592265
Eric H. Schoenstein,Jensen Investment Management,WAT,WATERS CORP,0.12%,49342,$290.12,14.28%,$331.56,$14315101
Eric H. Schoenstein,Jensen Investment Management,WSM,WILLIAMS-SONOMA INC,0.03%,7161,$282.37,53.34%,$131.76,$2022164
Eric H. Schoenstein,Jensen Investment Management,ZTS,ZOETIS INC,2.79%,1965541,$173.36,8.06%,$187.33,$340746188
William Von Mueffling,Cantillon Capital Management,ADBE,ADOBE INC,1.63%,318803,$555.54,3.55%,$575.25,$177108110
William Von Mueffling,Cantillon Capital Management,A,AGILENT TECHNOLOGIES INC,2.94%,3397504,$129.63,6.58%,$138.16,$440418444
William Von Mueffling,Cantillon Capital Management,GOOGL,ALPHABET INC-CL A,5.60%,4596412,$182.15,14.11%,$156.45,$837236446
William Von Mueffling,Cantillon Capital Management,AMT,AMERICAN TOWER CORP,2.59%,1416595,$194.38,19.62%,$232.52,$275357843
William Von Mueffling,Cantillon Capital Management,ADI,ANALOG DEVICES INC,4.57%,2993452,$228.26,2.83%,$221.80,$683285353
William Von Mueffling,Cantillon Capital Management,AON,AON PLC-CLASS A,2.23%,1138262,$293.58,18.72%,$348.55,$334170958
William Von Mueffling,Cantillon Capital Management,AMAT,APPLIED MATERIALS INC,5.12%,2253586,$235.99,22.72%,$182.38,$531823796
William Von Mueffling,Cantillon Capital Management,BLK,BLACKROCK INC,2.69%,511689,$787.32,12.60%,$886.49,$402862983
William Von Mueffling,Cantillon Capital Management,AVGO,BROADCOM INC,8.29%,772077,$1605.53,90.40%,$154.12,$1239592786
William Von Mueffling,Cantillon Capital Management,CP,CANADIAN PACIFIC KANSAS CITY,1.79%,2308303,$78.73,7.29%,$84.47,$181732736
William Von Mueffling,Cantillon Capital Management,CBRE,CBRE GROUP INC - A,2.90%,4864291,$89.11,28.82%,$114.79,$433456971
William Von Mueffling,Cantillon Capital Management,CDW,CDW CORP/DE,1.98%,1320049,$223.84,4.18%,$214.48,$295479768
William Von Mueffling,Cantillon Capital Management,CME,CME GROUP INC,2.25%,1140683,$196.60,9.87%,$216.00,$224258306
William Von Mueffling,Cantillon Capital Management,CACC,CREDIT ACCEPTANCE CORP,0.81%,233944,$514.68,12.09%,$452.44,$120406298
William Von Mueffling,Cantillon Capital Management,ECL,ECOLAB INC,1.89%,1190240,$238.00,3.73%,$246.88,$283277120
William Von Mueffling,Cantillon Capital Management,ENTG,ENTEGRIS INC,2.17%,1556010,$135.40,19.39%,$109.14,$210683882
William Von Mueffling,Cantillon Capital Management,EFX,EQUIFAX INC,3.05%,1879834,$242.46,24.74%,$302.44,$455784552
William Von Mueffling,Cantillon Capital Management,FAST,FASTENAL CO,2.12%,5052136,$62.84,4.28%,$65.53,$317476226
William Von Mueffling,Cantillon Capital Management,FERG,FERGUSON PLC,2.26%,1109287,$193.65,1.02%,$195.62,$214813592
William Von Mueffling,Cantillon Capital Management,FLUT,FLUTTER ENTERTAINMENT PLC-DI,0.07%,61037,$182.36,16.30%,$212.08,$11130707
William Von Mueffling,Cantillon Capital Management,IBKR,INTERACTIVE BROKERS GRO-CL A,2.85%,3478575,$122.60,2.38%,$125.52,$426473295
William Von Mueffling,Cantillon Capital Management,ICE,INTERCONTINENTAL EXCHANGE IN,3.33%,2256689,$136.89,18.66%,$162.43,$308918160
William Von Mueffling,Cantillon Capital Management,IQV,IQVIA HOLDINGS INC,2.68%,1895129,$211.44,17.69%,$248.84,$400706075
William Von Mueffling,Cantillon Capital Management,LYV,LIVE NATION ENTERTAINMENT IN,1.91%,3049929,$93.74,1.62%,$95.26,$285900344
William Von Mueffling,Cantillon Capital Management,MSFT,MICROSOFT CORP,4.11%,832544,$446.95,8.51%,$408.90,$372105599
William Von Mueffling,Cantillon Capital Management,MCO,MOODY'S CORP,1.37%,485617,$420.93,15.10%,$484.49,$204410764
William Von Mueffling,Cantillon Capital Management,ORCL,ORACLE CORP,0.89%,939977,$141.20,0.32%,$140.75,$132724753
William Von Mueffling,Cantillon Capital Management,SPGI,S&P GLOBAL INC,5.71%,1129460,$446.00,15.09%,$513.31,$503739164
William Von Mueffling,Cantillon Capital Management,SSNC,SS&C TECHNOLOGIES HOLDINGS,1.95%,4643617,$62.67,18.21%,$74.08,$291015477
William Von Mueffling,Cantillon Capital Management,TSM,TAIWAN SEMICONDUCTOR-SP ADR,3.59%,3085093,$173.81,7.44%,$160.87,$536220015
William Von Mueffling,Cantillon Capital Management,TME,TENCENT MUSIC ENTERTAINM-ADR,1.24%,7584711,$14.05,25.55%,$10.46,$106565192
William Von Mueffling,Cantillon Capital Management,TMO,THERMO FISHER SCIENTIFIC INC,3.04%,822838,$553.00,10.65%,$611.90,$455029414
William Von Mueffling,Cantillon Capital Management,TW,TRADEWEB MARKETS INC-CLASS A,0.87%,1228307,$106.00,10.27%,$116.89,$130200542
